"gndr","agea","cntry","rgn","ctzmod","brnmod","domicil","prtnr","pdwrkp","isco08p","edumod","edutre","edupmod","eduptre","omogamia","chld3","chld10","chld14","anweight","psu","stratum","pdwrk"
"male",42,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,8,3,0,0,1,2,0.331073215450463,15215,2246,1
"female",43,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,2,1,0,0,1,1,0.811559254260382,14747,2352,1
"female",45,"PT","South Europe","autochthonous","Rich","Farm or Countryside",1,1,"professionals and employees",8,3,7,3,1,0,0,0,1.02810331345526,14895,2317,1
"male",47,"PT","South Europe","native","Africa","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.327636293236818,15147,2246,0
"male",53,"PT","South Europe","autochthonous","Rich","Big City",1,1,"elementary occupations",1,1,1,1,1,0,0,0,1.8524840151638,14735,2350,1
"female",49,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,1,1.28213242098129,15090,2299,1
"female",51,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",3,2,4,2,1,0,0,0,0.643383091477396,15175,2246,1
"male",44,"PT","South Europe","autochthonous","Rich","Small City",1,0,"6666666666",7,3,7,3,1,0,1,1,0.564046499751825,15145,2246,0
"male",41,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",7,3,7,3,1,0,2,2,0.569963443475778,15228,2246,1
"female",32,"PT","South Europe","immigrant","America","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,1,1,0.716151530000834,15086,2298,1
"male",25,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",2,1,3,2,0,0,0,0,1.24332696891013,15206,2246,1
"female",54,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",1,1,1,1,1,0,0,0,0.668157606875703,15272,2246,1
"female",25,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.358075765000417,15032,2283,1
"male",36,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,1.56912658490303,15166,2246,1
"female",44,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",1,1,1,1,1,0,0,0,1.5161839907514,14783,2248,1
"female",41,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",3,2,1,1,0,0,1,1,0.641066210490643,14961,2318,1
"male",53,"PT","South Europe","autochthonous","Rich","Big City",1,1,"services and sales workers",6,3,3,2,0,0,0,0,1.13582214814057,14616,2325,1
"female",49,"PT","South Europe","immigrant","America","Country Village",1,0,"6666666666",2,1,1,1,1,0,0,1,1.12939992718014,15201,2246,0
"male",45,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.289699270760572,14796,2256,0
"female",41,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.25795474995387,15145,2246,1
"male",40,"PT","South Europe","autochthonous","Rich","Big City",1,0,"6666666666",3,2,2,1,0,1,2,2,0.659761869015257,14625,2326,1
"female",25,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.600296058572176,15155,2246,1
"female",54,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",2,1,1,1,1,0,0,0,1.90207913509958,15231,2246,1
"female",41,"PT","South Europe","native","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,7,3,1,0,2,2,0.617702774203948,15163,2246,1
"male",33,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,1.85827481491776,14765,2354,1
"female",54,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.308851387101974,15176,2246,1
"male",37,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,0,"professionals and employees",3,2,3,2,1,0,1,1,0.781738028221084,15064,2291,1
"female",50,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"elementary occupations",2,1,1,1,1,0,0,1,0.760831794311124,15215,2246,1
"male",39,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.337668671457858,14928,2246,1
"male",35,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",3,2,3,2,1,1,2,2,0.662146430900926,15220,2246,1
"female",53,"PT","South Europe","autochthonous","Rich","Country Village",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,0,0,0.750222224767457,14858,2271,0
"female",37,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,7,3,1,2,2,2,0.615478422173745,15029,2283,1
"male",38,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"elementary occupations",3,2,3,2,1,0,1,1,0.662146430900926,15237,2246,1
"female",39,"PT","South Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",7,3,3,2,0,1,1,1,0.773864049474048,15182,2246,1
"female",27,"PT","South Europe","autochthonous","Rich","Big City",1,1,"manager",4,2,3,2,1,0,0,0,0.604409063370079,14608,2324,1
"female",42,"PT","South Europe","native","Africa","Big City",1,1,"manager",3,2,3,2,1,0,1,4,0.206555440607594,15261,2246,1
"male",52,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,6,3,0,0,0,1,0.989643129152672,14669,2333,1
"female",35,"PT","South Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,2,3,0.26867894118275,15188,2246,0
"male",42,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",4,2,3,2,1,0,0,1,0.659761869015257,14661,2333,1
"male",51,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.755642157241852,15261,2246,1
"male",30,"PT","South Europe","autochthonous","Rich","Country Village",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,1.66758661250025,15211,2246,1
"female",54,"PT","South Europe","autochthonous","Rich","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.760831794311124,15216,2246,1
"male",37,"PT","South Europe","immigrant","Europe","Country Village",1,1,"elementary occupations",3,2,1,1,0,1,1,2,0.655272586473635,15249,2246,1
"female",32,"PT","South Europe","autochthonous","Rich","Country Village",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,2.0518231490014,15183,2246,1
"male",46,"PT","South Europe","autochthonous","Rich","Small City",1,1,"manager",1,1,1,1,1,0,0,0,1.85917896359551,15222,2246,1
"male",49,"PT","South Europe","ethnic minorities","Africa","Big City",1,1,"professionals and employees",3,2,2,1,0,0,0,0,0.869098188008395,14823,2263,1
"female",38,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,1,0.541039452743364,14651,2331,1
"male",48,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,0,0,0.611084173433193,14876,2313,0
"female",48,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",7,3,8,3,1,0,0,0,0.519444136106091,14791,2250,1
"female",42,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.684258547059462,14814,2260,0
"female",53,"PT","South Europe","ethnic minorities","Rich","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,1,1,2.70448062769979,14928,2246,1
"male",37,"PT","South Europe","autochthonous","Rich","Country Village",1,0,"6666666666",2,1,3,2,0,0,0,1,1.2394528761825,15211,2246,1
"female",48,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,7,3,1,0,0,1,1.53869593019214,15081,2296,1
"female",28,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,1.96533227045614,14928,2246,0
"female",53,"PT","South Europe","autochthonous","Rich","Country Village",1,0,"6666666666",1,1,1,1,1,0,0,0,0.760831794311124,15246,2246,1
"female",37,"PT","South Europe","ethnic minorities","Rich","Small City",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,1,1,0.898247063681769,14998,2276,1
"female",50,"PT","South Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.641066210490643,14994,2276,1
"female",33,"PT","South Europe","autochthonous","Rich","Small City",1,1,"manager",6,3,6,3,1,0,1,1,0.829338790950435,15242,2246,1
"male",43,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",2,1,3,2,0,0,0,0,1.23498904286119,14712,2343,1
"female",27,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,1.23109380924582,15193,2246,1
"female",38,"PT","South Europe","immigrant","America","Small City",1,1,"skilled manual workers",6,3,3,2,0,1,1,2,0.615478422173745,15115,2305,0
"female",46,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.752933418378469,15199,2246,1
"male",51,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",1,1,3,2,0,0,0,0,1.8524840151638,14652,2331,1
"female",55,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.25022154346883,15157,2246,0
"female",38,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",7,3,7,3,1,0,0,0,0.521321416879673,15208,2246,1
"female",48,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"manager",3,2,6,3,0,0,0,1,0.641066210490643,15091,2299,1
"female",47,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",2,1,2,1,1,0,0,1,0.752933418378469,15204,2246,1
"female",35,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,2,3,0.450746821380189,15136,2246,0
"female",43,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",3,2,2,1,0,0,1,1,0.826221762430374,15258,2246,1
"male",38,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"services and sales workers",7,3,6,3,1,1,2,2,0.672905689953079,15082,2296,1
"male",26,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",6,3,6,3,1,0,0,0,0.787509440478455,15046,2288,1
"female",54,"PT","South Europe","autochthonous","Rich","Big City",1,1,"skilled manual workers",3,2,1,1,0,0,0,0,0.542994834569063,15206,2246,0
"male",45,"PT","South Europe","native","America","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.390869014110542,15033,2284,1
"male",37,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",5,3,7,3,1,1,2,2,0.564046499751825,15199,2246,1
"male",46,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,7,3,0,0,2,2,0.652912822548708,14924,2254,1
"male",35,"PT","South Europe","autochthonous","Rich","Big City",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,0,0,1.08455940291749,14832,2265,1
"female",34,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",6,3,7,3,1,1,1,1,0.829338790950435,15227,2246,1
"male",52,"PT","South Europe","autochthonous","Rich","Small City",1,1,"manager",3,2,6,3,0,1,1,1,0.503761555053979,15139,2246,1
"female",54,"PT","South Europe","autochthonous","Rich","Small City",1,0,"6666666666",2,1,1,1,1,0,0,0,0.760831794311124,15224,2246,1
"female",28,"PT","South Europe","autochthonous","Rich","Big City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.604409063370079,14624,2326,1
"male",26,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,1.18126373489411,15022,2282,0
"female",33,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",1,1,1,1,1,0,1,2,1.16360588355082,15114,2305,0
"female",27,"PT","South Europe","native","America","Suburbs or Outskirts of Big City",1,1,"elementary occupations",4,2,2,1,0,0,0,0,1.43230306000167,15061,2290,1
"female",39,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",8,3,6,3,1,0,1,1,0.521321416879673,15225,2246,1
"female",34,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",2,1,1,1,1,0,0,0,2.46398850150737,15222,2246,0
"female",32,"PT","South Europe","immigrant","Rich","Big City",1,1,"professionals and employees",3,2,6,3,0,0,1,1,0.716151530000834,14952,2308,0
"male",51,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",6,3,5,3,1,0,1,1,0.564046499751825,15164,2246,1
"female",32,"PT","South Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.489563645445462,15117,2306,1
"female",27,"PT","South Europe","autochthonous","Rich","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.909889781395948,15222,2246,1
"female",34,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",2,1,2,1,1,1,2,2,0.749841588594274,15139,2246,1
"female",44,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",7,3,7,3,1,0,0,1,0.519444136106091,14610,2324,1
"female",51,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.92321725753394,15101,2302,1
"female",50,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",7,3,3,2,0,0,0,0,1.04264283375935,15213,2246,1
"female",33,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"manager",3,2,2,1,0,0,1,1,0.906613344570666,14753,2352,1
"male",50,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"elementary occupations",2,1,3,2,0,0,0,0,1.2394528761825,15212,2246,1
"female",39,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,1,1,0.51405165672763,14846,2267,1
"female",53,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.205811627027529,15133,2255,1
"female",55,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",2,1,2,1,1,0,0,0,0.833768808870725,14637,2327,1
"female",48,"PT","South Europe","native","America","Country Village",1,1,"professionals and employees",6,3,3,2,0,0,0,1,0.773864049474048,15200,2246,1
"female",38,"PT","South Europe","autochthonous","Rich","Small City",1,1,"manager",3,2,6,3,0,0,1,2,0.537357882365499,15149,2246,1
"male",34,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.393754720239227,15098,2300,1
"female",48,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",1,1,2,1,1,0,0,1,1.1412476413698,15207,2246,1
"female",40,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",7,3,3,2,0,0,2,3,0.51590949990774,15186,2246,1
"female",37,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",2,1,3,2,0,0,1,1,0.7580919953757,14759,2353,1
"female",35,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",7,3,3,2,0,0,1,1,0.51590949990774,15157,2246,1
"male",52,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",8,3,3,2,0,0,0,0,0.867257127286565,15264,2246,1
"female",32,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,3,2,1,1,2,2,0.604409063370079,14673,2335,0
"male",52,"PT","South Europe","immigrant","America","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,1.85917896359551,15223,2246,1
"female",39,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,2,1,0,0,0,0,0.396621740227797,15260,2246,1
"male",44,"PT","South Europe","immigrant","Rich","Small City",1,0,"6666666666",5,3,8,3,1,0,0,0,1.12403104343705,14899,2319,1
"female",48,"PT","South Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.308851387101974,14591,2246,1
"female",44,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.206555440607594,15263,2246,1
"female",55,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"professionals and employees",1,1,1,1,1,0,0,0,0.83678223702146,15208,2246,1
"male",30,"PT","South Europe","immigrant","Africa","Big City",1,1,"elementary occupations",3,2,2,1,0,0,1,1,0.913134556986503,15034,2284,1
"female",51,"PT","South Europe","native","Africa","Small City",1,1,"services and sales workers",2,1,2,1,1,0,0,0,0.665751353036495,14812,2260,1
"female",40,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.92321725753394,15080,2296,1
"male",28,"PT","South Europe","autochthonous","Rich","Small City",1,1,"elementary occupations",1,1,1,1,1,0,1,1,1.85827481491776,14717,2344,1
"male",34,"PT","South Europe","native","Africa","Country Village",1,1,"professionals and employees",7,3,7,3,1,1,1,1,0.660110042403466,15199,2246,1
"female",30,"PT","South Europe","autochthonous","Rich","Big City",1,1,"manager",7,3,7,3,1,1,1,1,0.979127290890924,14937,2286,1
"male",41,"PT","South Europe","immigrant","Europe","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.24936781731125,14813,2260,1
"female",33,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",6,3,3,2,0,0,1,1,0.826352465217402,14628,2326,1
"female",37,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",2,1,3,2,0,0,2,2,0.760831794311124,15227,2246,1
"female",35,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,7,3,1,1,1,1,0.519444136106091,14629,2326,1
"male",27,"PT","South Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,1.31546588990893,14892,2317,1
"female",36,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,2,1,0,0,1,1,0.542994834569063,15224,2246,0
"male",39,"PT","South Europe","autochthonous","Rich","Small City",1,0,"6666666666",3,2,4,2,1,1,2,2,0.989643129152672,14709,2343,1
"female",47,"PT","South Europe","autochthonous","Rich","Big City",1,1,"skilled manual workers",3,2,2,1,0,0,1,1,1.07084527897947,14855,2270,1
"male",25,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,1.23884980981598,14714,2343,1
"male",51,"PT","South Europe","autochthonous","Rich","Small City",1,0,"6666666666",1,1,1,1,1,0,0,0,1.23498904286119,14649,2331,1
"male",48,"PT","South Europe","native","Europe","Small City",1,0,"6666666666",7,3,6,3,1,0,0,0,1.00935876036563,15015,2280,1
"male",34,"PT","South Europe","autochthonous","Rich","Small City",0,1,"professionals and employees",4,2,3,2,1,0,0,0,0.765412152999475,15158,2246,0
"male",30,"PT","South Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",2,1,3,2,0,1,1,1,1.08794955968396,14838,2266,1
"female",25,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",2,1,2,1,1,1,3,3,0.975364112678615,15152,2246,0
"female",53,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",2,1,1,1,1,0,0,0,1.15768272781246,15264,2246,1
"female",46,"PT","South Europe","native","Africa","Suburbs or Outskirts of Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.92321725753394,14966,2338,1
"male",39,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.281007760859264,14871,2312,1
"male",28,"PT","South Europe","immigrant","Africa","Small City",1,1,"professionals and employees",6,3,7,3,1,0,0,0,0.253740198759147,15255,2246,1
"female",33,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,3,2,1,1,1,1,0.716151530000834,15006,2278,1
"female",46,"PT","South Europe","immigrant","Europe","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",4,2,2,1,0,0,2,2,0.475137394210548,14800,2258,0
"male",31,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.543974779841981,14826,2263,1
"female",43,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",6,3,2,1,0,0,0,2,0.396621740227797,15247,2246,1
"female",46,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,3,2,0,0,0,0,0.617702774203948,15167,2246,0
"female",52,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",1,1,1,1,1,0,0,0,0.752933418378469,15249,2246,1
"male",29,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"services and sales workers",4,2,3,2,1,0,0,0,0.676785343435545,14822,2263,1
"female",39,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",7,3,7,3,1,0,0,1,0.615478422173745,15056,2289,1
"female",55,"PT","South Europe","immigrant","America","Small City",1,0,"6666666666",6,3,6,3,1,0,0,0,0.498640901402773,14883,2313,0
"female",48,"PT","South Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",2,1,2,1,1,0,0,1,0.750222224767457,14921,2253,1
"male",41,"PT","South Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",6,3,3,2,0,0,1,2,0.564046499751825,15202,2246,1
"female",27,"PT","South Europe","autochthonous","Rich","Country Village",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.413176232608701,14769,2355,1
"male",39,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,1,1,0.619726438091249,15246,2246,1
"female",26,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,1,1,0.359369792727634,15170,2246,1
"male",37,"PT","South Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,6,3,0,1,2,2,0.784563292451514,15171,2246,1
"female",50,"PT","South Europe","immigrant","America","Suburbs or Outskirts of Big City",1,1,"services and sales workers",3,2,2,1,0,0,0,0,0.643383091477396,15163,2246,0
"female",48,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.811559254260382,14622,2325,0
"female",47,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,0,1,0.898247063681769,15075,2295,1
"male",51,"PT","South Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",3,2,2,1,0,0,0,0,1.31952373803051,14660,2333,1
"male",53,"PT","South Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.659761869015257,14696,2340,1
"male",26,"PT","South Europe","native","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.657732944954465,14926,2254,1
"female",28,"PT","South Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",7,3,4,2,0,0,0,0,0.725697241980182,14819,2262,1
"female",44,"PT","South Europe","autochthonous","Rich","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,1,3,0.307739211086873,14934,2286,1
"female",53,"PT","South Europe","autochthonous","Rich","Small City",1,0,"6666666666",1,1,2,1,1,0,0,0,1.00223608468377,15271,2246,0
"female",51,"PT","South Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.259722068053046,14681,2336,1
"female",38,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.148635383743535,15551,2361,1
"female",26,"RS","Balkans","autochthonous","Europe","Big City",1,0,"6666666666",3,2,3,2,1,1,2,2,0.725085068296684,15617,2362,0
"female",27,"RS","Balkans","autochthonous","Europe","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.715615054383898,15764,2364,0
"female",47,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"professionals and employees",2,1,3,2,0,0,0,0,0.335969259575265,15786,2364,0
"female",44,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,2,0.226805353160717,15810,2364,0
"female",42,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"elementary occupations",2,1,2,1,1,0,1,1,0.660779708133269,15288,2358,0
"female",50,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,0,0.340208082225136,15881,2364,1
"female",31,"RS","Balkans","autochthonous","Europe","Small City",1,1,"services and sales workers",3,2,4,2,1,0,2,2,0.290034020320799,15709,2362,1
"male",32,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,1,3,3,0.935023339068672,15575,2362,0
"male",48,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"professionals and employees",3,2,3,2,1,0,0,0,0.38841371195147,15822,2364,0
"female",53,"RS","Balkans","ethnic minorities","Europe","Small City",1,1,"professionals and employees",3,2,5,3,0,0,0,0,0.458985948835315,15405,2360,0
"male",53,"RS","Balkans","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,0,0.258942602928683,15881,2364,0
"male",49,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.401335777460151,15703,2362,1
"female",53,"RS","Balkans","native","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.152995252131253,15542,2360,0
"female",49,"RS","Balkans","autochthonous","Europe","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.581625907510194,15383,2359,1
"female",54,"RS","Balkans","autochthonous","Europe","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.305990504262507,15424,2360,1
"female",48,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.193875296671836,15532,2359,0
"male",34,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.17755375110104,15432,2358,0
"male",31,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.17755375110104,15329,2358,0
"male",37,"RS","Balkans","autochthonous","Europe","Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.579217973810843,15319,2358,1
"male",44,"RS","Balkans","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"professionals and employees",3,2,3,2,1,0,0,1,0.383479720427614,15806,2363,1
